"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000002","PUBLISHED","2015","EMR","","KWT","MLE","69.7","69.73739","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","KWT","FMLE","71.0","71.04259","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","KWT","BTSX","70.2","70.23316","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","LAO","MLE","59.2","59.19942","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","LAO","FMLE","61.9","61.88719","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","LAO","BTSX","60.5","60.51048","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","LBN","MLE","65.1","65.06089","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","LBN","FMLE","67.0","67.04510","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","LBN","BTSX","66.0","65.96324","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","LBR","FMLE","46.0","45.97872","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","LBR","BTSX","45.8","45.82286","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","LBY","MLE","64.2","64.18528","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","LBY","FMLE","65.0","64.98922","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","LBY","BTSX","64.6","64.58829","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","LCA","MLE","62.4","62.36506","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","LCA","MLE","63.5","63.45452","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","LCA","FMLE","67.7","67.68249","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","LCA","BTSX","65.5","65.45253","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","LKA","MLE","61.5","61.45373","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","LKA","FMLE","67.0","66.98593","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","LKA","BTSX","64.2","64.18698","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","LSO","MLE","40.1","40.06226","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","LSO","FMLE","43.4","43.42096","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","LSO","BTSX","41.6","41.64214","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","LTU","MLE","61.6","61.64349","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","LTU","FMLE","68.8","68.78410","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","LTU","BTSX","65.3","65.28436","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","LUX","MLE","71.1","71.11632","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","LUX","FMLE","72.0","71.95792","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","LUX","BTSX","71.6","71.55128","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","LVA","MLE","62.9","62.90613","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","LVA","FMLE","69.3","69.33926","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","MAR","MLE","60.7","60.67308","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","MAR","FMLE","60.7","60.71688","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","MAR","BTSX","60.7","60.68798","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MDA","MLE","56.7","56.65182","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MDA","FMLE","61.8","61.81631","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MDA","BTSX","59.3","59.25799","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","MDG","MLE","54.5","54.54875","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","MDG","FMLE","55.6","55.61774","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","MDG","BTSX","55.1","55.07670","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","MDV","MLE","67.8","67.82719","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","MDV","FMLE","68.1","68.10069","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","MDV","BTSX","68.0","67.96912","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","MDV","BTSX","69.1","69.10727","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","MEX","MLE","64.3","64.34279","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","MEX","FMLE","67.2","67.16978","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","MEX","BTSX","65.8","65.76259","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","MKD","MLE","64.2","64.16281","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","MKD","FMLE","66.5","66.53970","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","MKD","BTSX","66.1","66.14368","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MLI","MLE","54.8","54.83266","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MLI","FMLE","54.5","54.45554","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MLI","BTSX","54.6","54.62648","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","MLT","MLE","70.9","70.90981","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","MLT","FMLE","71.9","71.94347","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","MMR","MLE","51.2","51.16089","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","MMR","FMLE","54.7","54.73655","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","MMR","BTSX","52.9","52.94595","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MNE","MLE","63.3","63.32007","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MNE","FMLE","67.0","67.02802","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MNE","BTSX","65.2","65.16790","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","MNE","BTSX","66.2","66.16880","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","MNG","MLE","54.8","54.75822","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","MNG","FMLE","61.1","61.11138","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","MNG","BTSX","57.8","57.76510","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","MOZ","MLE","44.6","44.61150","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","MOZ","FMLE","48.3","48.31850","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MOZ","BTSX","48.6","48.59678","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MRT","MLE","59.4","59.40954","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MRT","FMLE","58.6","58.57256","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MRT","BTSX","58.9","58.94667","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MUS","MLE","62.0","62.04851","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MUS","FMLE","66.1","66.08516","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MUS","BTSX","63.9","63.93715","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MWI","MLE","55.1","55.09368","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MWI","FMLE","59.0","59.02045","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MWI","BTSX","57.1","57.05909","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","MYS","MLE","64.5","64.50496","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","MYS","BTSX","64.0","63.98666","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","NAM","MLE","45.2","45.24749","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","NAM","FMLE","47.9","47.88732","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","NAM","BTSX","46.6","46.60331","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","NER","MLE","44.2","44.19699","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","NER","FMLE","44.2","44.18628","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NER","BTSX","51.9","51.85902","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NGA","MLE","51.0","50.95408","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NGA","FMLE","52.1","52.08508","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NGA","BTSX","51.5","51.50493","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","NIC","MLE","63.0","63.04861","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","NIC","FMLE","66.3","66.31906","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","NIC","FMLE","66.8","66.81693","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","NIC","BTSX","65.2","65.16002","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","NLD","MLE","70.9","70.87257","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","NLD","FMLE","71.3","71.33205","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","NLD","BTSX","71.1","71.12268","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","NOR","MLE","70.6","70.55037","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","NOR","FMLE","71.6","71.63837","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","NOR","BTSX","71.4","71.36238","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","NPL","MLE","60.6","60.63214","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","NPL","FMLE","62.1","62.08302","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","NPL","BTSX","61.3","61.34199","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","NZL","MLE","69.6","69.64255","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","NZL","BTSX","67.8","67.80207","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","OMN","MLE","60.1","60.14607","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","OMN","FMLE","61.9","61.87691","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","OMN","BTSX","60.9","60.94372","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","PAK","MLE","52.6","52.57724","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","PAK","FMLE","54.5","54.54465","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","PAK","BTSX","54.5","54.48812","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","PAN","MLE","65.9","65.91930","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","PAN","FMLE","69.1","69.14711","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","PAN","BTSX","67.5","67.47428","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","PER","MLE","67.0","67.02232","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PER","FMLE","69.2","69.21317","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PER","BTSX","68.8","68.84505","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","PHL","MLE","59.9","59.93903","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","PHL","FMLE","64.0","64.01112","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","PHL","BTSX","61.9","61.91336","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","PNG","MLE","55.5","55.50587","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","PNG","MLE","56.2","56.16157","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","PNG","FMLE","58.1","58.06359","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","PNG","BTSX","57.1","57.07826","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","POL","MLE","65.9","65.93894","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","POL","FMLE","71.3","71.32507","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","POL","BTSX","68.7","68.66328","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","PRK","FMLE","59.4","59.37591","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","PRK","BTSX","57.8","57.75302","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","PRT","MLE","65.0","64.95576","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","PRT","FMLE","68.7","68.68451","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","PRT","BTSX","66.8","66.82857","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","PRY","MLE","64.1","64.05326","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","PRY","FMLE","66.5","66.48126","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","PRY","BTSX","65.2","65.22881","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","QAT","MLE","65.8","65.75862","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","AFG","MLE","51.5","51.50902","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","AFG","FMLE","52.4","52.44153","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","AFG","BTSX","52.6","52.60495","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","AGO","MLE","52.2","52.18073","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","AGO","FMLE","55.3","55.27776","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","AGO","BTSX","53.7","53.66165","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ALB","MLE","68.0","67.99379","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","ALB","MLE","68.0","67.99864","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","ALB","FMLE","70.3","70.25225","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","ALB","BTSX","69.1","69.07545","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","ARE","MLE","65.8","65.84449","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","ARE","FMLE","66.2","66.18772","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","ARE","BTSX","66.0","65.99278","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","ARG","FMLE","67.5","67.46180","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","ARG","BTSX","65.1","65.14491","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","ARM","MLE","61.2","61.18815","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","ARM","FMLE","65.6","65.64015","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","ARM","BTSX","63.5","63.50006","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","ATG","MLE","63.9","63.93232","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","ATG","FMLE","68.1","68.09175","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","ATG","BTSX","66.7","66.70147","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","AUS","MLE","69.2","69.16231","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","AUS","FMLE","71.2","71.18860","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","AUS","BTSX","70.2","70.16705","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","AUT","MLE","68.3","68.33723","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","AUT","MLE","69.2","69.16929","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","AUT","FMLE","71.6","71.56104","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","AUT","BTSX","70.4","70.39115","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","AZE","MLE","61.5","61.49538","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","AZE","FMLE","64.7","64.71699","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","AZE","BTSX","63.1","63.09249","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","BDI","MLE","54.0","53.97522","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","BDI","FMLE","57.2","57.19762","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","BDI","BTSX","55.6","55.58415","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BEL","MLE","69.8","69.76391","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BEL","FMLE","71.3","71.31464","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BEL","BTSX","70.6","70.55695","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BEN","MLE","48.4","48.43765","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BEN","FMLE","50.7","50.69048","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BEN","BTSX","49.6","49.58824","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BFA","MLE","43.9","43.90425","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BFA","FMLE","45.7","45.73949","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","BFA","BTSX","44.9","44.87911","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","BGD","MLE","60.8","60.83444","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","BGD","FMLE","61.7","61.70806","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","BGD","BTSX","61.2","61.22227","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","BGR","MLE","62.7","62.71970","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","BGR","FMLE","67.8","67.77296","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","BGR","BTSX","65.2","65.20113","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","BHR","MLE","66.6","66.55479","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","BHR","FMLE","65.6","65.55331","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","BHR","BTSX","66.2","66.24379","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BHS","MLE","62.2","62.18239","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BHS","FMLE","66.2","66.15772","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BHS","BTSX","64.2","64.17484","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","BHS","BTSX","64.4","64.35382","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BIH","MLE","65.7","65.65631","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BIH","FMLE","68.7","68.68087","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BIH","BTSX","67.2","67.18837","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BLR","MLE","62.3","62.31110","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","BLR","FMLE","69.4","69.36890","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","BLZ","MLE","60.3","60.33562","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","BLZ","FMLE","64.6","64.57263","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","BLZ","BTSX","62.3","62.28884","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","BOL","MLE","57.6","57.61206","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","BOL","FMLE","58.2","58.17820","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","BOL","BTSX","57.9","57.89188","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BRA","MLE","62.0","61.98848","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BRA","FMLE","65.9","65.94711","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BRA","BTSX","63.9","63.94749","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BRB","MLE","66.4","66.44080","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","BRB","FMLE","67.5","67.51630","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","BRB","BTSX","67.2","67.20808","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","BRN","MLE","65.2","65.15843","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","BRN","FMLE","66.3","66.27635","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","BRN","BTSX","65.7","65.70512","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","BTN","MLE","62.5","62.45887","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","BTN","FMLE","62.7","62.74086","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","BTN","BTSX","63.4","63.35704","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","BWA","MLE","51.9","51.92612","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","BWA","FMLE","55.8","55.81232","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","BWA","BTSX","53.9","53.88674","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","CAF","MLE","44.5","44.47889","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","CAF","FMLE","48.4","48.44421","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","CAF","BTSX","38.7","38.69343","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","CAN","MLE","68.1","68.11279","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","CAN","FMLE","70.6","70.64491","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","CAN","BTSX","69.4","69.41611","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","CHE","MLE","67.9","67.87284","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","CHE","FMLE","70.6","70.56551","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","CHE","BTSX","71.4","71.37307","","","","",""
